#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: DEMO
#Date Time: 2022-03-10 10:19:08.069
#Sample rate: 400Hz
#Samples: 8000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 2 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-12.8275,0.19466388170969437,0.16005607662233204
-12.825,-0.0557066617968826,0.16735837685183477
-12.822500000000002,-0.21828060138032593,0.18196297731081373
-12.82,-0.2853799070402006,0.1892652775403198
-12.817499999999999,-0.12380744963066617,0.18561412742557507
-12.815000000000001,0.011726471254093568,0.1783118271960856
-12.8125,0.05111810343256391,0.16370722673709337
-12.809999999999999,0.3038254386785336,0.19656757776981926
-12.807500000000001,0.5812360008835469,0.18196297731084032
-12.805,0.22971575780075254,0.1892652775403198
-12.802499999999998,0.07181540169579056,0.17831182719607896
-12.8,-0.09977187745388061,0.17466067708133423
-12.7975,0.008722024732138133,0.16370722673708674
-12.794999999999998,-0.09643360354062123,0.17466067708132094
-12.7925,-0.10811756223758327,0.1527537763928525
-12.79,-0.13482375354495468,0.16370722673708674
-12.787500000000001,-0.1688741474618155,0.145451476163363
-12.785,-0.15852549833024682,0.14545147616334642
-12.782499999999999,-0.14116647398045412,0.13814917593385032
-12.780000000000001,-0.14517240267655543,0.13084687570436082
-12.7775,-0.13081782484885632,0.1308468757043542
-12.774999999999999,-0.11112200875966727,0.1125911251306139
-12.7725,-0.0960997761492875,0.10893997501586916
-12.77,-0.08575112701766947,0.09798652467162167
-12.767499999999998,-0.07673778745143083,0.12354457547484977
-12.765,-0.07106272179862069,0.10528882490112608
-12.7625,-0.0670567931025132,0.09798652467162167
-12.760000000000002,-0.05136690570944988,0.10893997501585588
-12.7575,-0.04435653049125519,0.11624227524535864
-12.754999999999999,-0.04936394136138315,0.09068422444212555
-12.752500000000001,-0.05303604266614265,0.11624227524533871
-12.75,-0.05203456049212022,0.10893997501586916
-12.747499999999999,-0.048696286578699,0.12354457547485807
-12.745000000000001,-0.025328369184774907,0.10893997501587913
-12.7425,-0.04101825657782411,0.11989342536010504
-12.739999999999998,-0.03667850049038425,0.11989342536011002
-12.7375,-0.02699750614147284,0.14180032604857845
-12.735,-0.022323922662674966,0.1564049265075906
-12.732499999999998,-0.017984166575229343,0.160056076622337
-12.73,-0.020988613097305295,0.15640492650759227
-12.7275,-0.02265775005401704,0.17100952696658284
-12.725000000000001,-0.019987130923282862,0.18196297731081706
-12.7225,-0.016648857009861184,0.1856141274255734
-12.719999999999999,-0.013644410487780981,0.1746606770813309
-12.717500000000001,-0.011975273531072118,0.1856141274255651
-12.715,-0.011641446139728676,0.18561412742557507
-12.712499999999999,-0.011307618748386447,0.19656757776981926
-12.71,-0.010639963965702902,0.18926527754032976
-12.7075,-0.008970827008991914,0.18926527754032313
-12.704999999999998,-0.006967862660938696,0.1892652775403248
-12.7025,-0.005298725704229832,0.19291642765506953
-12.7,-0.004297243530202844,0.18561412742557507
-12.697500000000002,-0.0036295887475192986,0.17100952696659613
-12.695,-0.0012927970081252197,0.17100952696658284
-12.692499999999999,0.002713131687980759,0.16735837685183477
-12.690000000000001,0.006051405601398486,0.17466067708132427
-12.6875,0.00738671516676922,0.1637072267370917
-12.684999999999999,0.007720542558111904,0.14910262627809448
-12.682500000000001,0.007386715166770131,0.141800326048605
-12.68,0.006385232992744054,0.14910262627809115
-12.677499999999998,0.005717578210059446,0.14545147616334642
-12.675,0.004716096036034127,0.13084687570436748
-12.6725,0.004048441253349064,0.12354457547485807
-12.669999999999998,0.0037146138620069878,0.12354457547485974
-12.6675,0.0037146138620069878,0.12719572558960446
-12.665,0.0033807864706649118,0.11989342536011002
-12.662500000000001,0.003046959079323139,0.11624227524536528
-12.66,0.0030469590793228353,0.11624227524536196
-12.657499999999999,0.0033807864706649118,0.12719572558960612
-12.655000000000001,0.004048441253348457,0.13084687570435086
-12.6525,0.004048441253349064,0.1308468757043542
-12.649999999999999,0.004048441253349064,0.11624227524536196
-12.6475,0.004048441253349064,0.12719572558959616
-12.645,0.0037146138620069878,0.13449802581910225
-12.642499999999998,0.003714613862006836,0.14180032604859671
-12.64,0.0033807864706650636,0.13814917593385198
-12.6375,0.0030469590793228353,0.14545147616334642
-12.635000000000002,0.0027131316879810624,0.14910262627809115
-12.6325,0.002713131687980759,0.1637072267370801
-12.629999999999999,0.0030469590793228353,0.1746606770813309
-12.627500000000001,0.003380786470664608,0.19656757776979933
-12.625,0.00404844125334876,0.23673022903202964
-12.622499999999999,0.0007101673399283008,0.10893997501586584
-12.620000000000001,-0.00029131483409701713,0.14545147616331322
-12.6175,0.0017116495139536192,0.2622882798352312
-12.614999999999998,0.0023793042966386824,0.19656757776981926
-12.6125,0.0013778221226133645,0.19656757776981926
-12.61,0.002713131687980759,0.2184744784583076
-12.607499999999998,0.004048441253349064,0.23307907891728655
-12.605,0.004048441253349064,0.20386987799932868
-12.6025,0.004048441253349064,0.2184744784583076
-12.600000000000001,0.005049923427374383,0.20752102811407339
-12.5975,0.004382268644691444,0.16370722673710666
-12.594999999999999,0.004048441253349064,0.16735837685183477
-12.592500000000001,0.004382268644690837,0.14545147616336634
-12.59,0.007720542558110386,0.2184744784582744
-12.587499999999999,-0.0006251422254400045,0.20021872788456732
-12.585,0.005717578210053677,0.1418003260486515
-12.5825,-0.009972309183018143,0.15275377639284254
-12.579999999999998,0.007052887775434583,0.1637072267370718
-12.5775,0.022075120385814356,0.13084687570436915
-12.575,0.030420805169373094,0.14545147616334642
-12.572500000000002,0.03375907908279082,0.11259112513064379
-12.57,0.036095870822187334,0.1125911251306139
-12.567499999999999,0.03642969821353047,0.12719572558960612
-12.565000000000001,0.03375907908279629,0.11989342536011667
-12.5625,0.02875166821266499,0.1271957255896028
-12.559999999999999,0.02073981082045288,0.0943353745568736
-12.557500000000001,0.015398572558984518,0.11624227524534203
-12.555,0.01539857255897966,0.10528882490112276
-12.552499999999998,0.014730917776295507,0.10163767478636973
-12.55,0.014063262993611962,0.10163767478636973
-12.5475,0.012394126036900972,0.11624227524536196
-12.544999999999998,0.013729435602269734,0.11624227524536362
-12.5425,0.014730917776295052,0.11989342536010836
-12.54,0.017067709515690043,0.11989342536011002
-12.537500000000001,0.01439709038495586,0.11989342536011002
-12.535,0.011392643862876108,0.11989342536011002
-12.532499999999999,0.008388197340796056,0.12354457547485807
-12.530000000000001,0.008054369949454283,0.1344980258190923
-12.5275,0.00872202473213783,0.14545147616334145
-12.524999999999999,0.008388197340796056,0.15275377639284254
-12.5225,0.008388197340796056,0.1491026262780978
-12.52,0.009389679514822285,0.16370722673708674
-12.517499999999998,0.009055852123479907,0.1637072267370917
-12.515,0.00838819734079636,0.17466067708132593
-12.5125,0.007052887775427751,0.1746606770813309
-12.510000000000002,0.005049923427377116,0.1673583768518414
-12.5075,0.0033807864706656707,0.160056076622342
-12.504999999999999,0.00171164951395453,0.16005607662233867
-12.502500000000001,-0.0009589696167796517,0.1819629773108071
-12.5,-0.0019604517908078543,0.17466067708133423
-12.497499999999999,-0.0032957613561766155,0.16735837685183477
-12.495000000000001,-0.0029619339648348426,0.15640492650760057
-12.4925,-0.003963416138860312,0.160056076622337
-12.489999999999998,-0.0032957613561766155,0.16005607662233867
-12.4875,0.0003763399485828848,0.1637072267370834
-12.485,0.002045476905296606,0.14180032604859838
-12.482499999999998,0.0007101673399290599,0.1491026262780978
-12.48,0.0023793042966379235,0.15640492650758728
-12.4775,0.0033807864706649118,0.16370722673708674
-12.475000000000001,0.0033807864706649118,0.145451476163363
-12.4725,0.0033807864706649118,0.13449802581910722
-12.469999999999999,0.0033807864706649118,0.14180032604859838
-12.467500000000001,0.003714613862006684,0.13814917593385365
-12.465,0.0023793042966392896,0.14180032604859671
-12.462499999999999,0.0007101673399283008,0.12719572558960612
-12.46,0.0003763399485865281,0.12354457547486139
-12.4575,0.0003763399485862245,0.13814917593385032
-12.454999999999998,0.0013778221226078992,0.14545147616331652
-12.4525,-0.008636999617645283,0.07973077409791127
-12.45,-0.008636999617649837,0.07242847386838525
-12.447500000000002,-0.008303172226308064,0.09433537455685367
-12.445,-0.007969344834965836,0.1052888249011128
-12.442499999999999,-0.007969344834965683,0.0943353745568736
-12.440000000000001,-0.0076355174436239116,0.09798652467161835
-12.4375,-0.006967862660939759,0.11259112513060725
-12.434999999999999,-0.006967862660939455,0.1125911251306139
-12.432500000000001,-0.006634035269597683,0.1125911251306139
-12.43,-0.006967862660939303,0.10163767478637471
-12.427499999999998,-0.006634035269597379,0.09798652467162167
-12.425,-0.006634035269597379,0.09798652467162167
-12.4225,-0.006300207878255302,0.10528882490111778
-12.419999999999998,-0.006300207878255302,0.10163767478636641
-12.4175,-0.006300207878255302,0.09433537455687692
-12.415,-0.006300207878255302,0.08703307432737749
-12.412500000000001,-0.006300207878255302,0.0979865246716117
-12.41,-0.006300207878255302,0.09798652467162167
-12.407499999999999,-0.006634035269597379,0.08338192421262942
-12.405000000000001,-0.006634035269597379,0.06877732375365048
-12.4025,-0.006634035269597379,0.07607962398313
-12.399999999999999,-0.006967862660939455,0.07607962398313331
-12.3975,-0.006967862660939455,0.07607962398313331
-12.395,-0.007301690052281531,0.0687773237536372
-12.392499999999998,-0.007635517443623608,0.06512617363888913
-12.39,-0.007635517443623608,0.06512617363888913
-12.3875,-0.007969344834965683,0.06512617363888913
-12.385000000000002,-0.007969344834965683,0.0614750235241444
-12.3825,-0.007969344834965683,0.050521573179901885
-12.379999999999999,-0.00830317222630776,0.05417272329464496
-12.377500000000001,-0.00830317222630776,0.05417272329464496
-12.375,-0.00830317222630776,0.05782387340939136
-12.372499999999999,-0.00830317222630776,0.05417272329464496
-12.370000000000001,-0.007969344834965987,0.05417272329464496
-12.3675,-0.007969344834965683,0.05417272329464496
-12.364999999999998,-0.007969344834965683,0.05782387340939302
-12.3625,-0.007969344834965683,0.05782387340939302
-12.36,-0.007635517443623608,0.05417272329464496
-12.357499999999998,-0.007635517443623456,0.05782387340939302
-12.355,-0.007301690052281683,0.05782387340939302
-12.3525,-0.006967862660939455,0.06512617363888913
-12.350000000000001,-0.006634035269597683,0.06512617363888913
-12.3475,-0.006300207878255454,0.06147502352414273
-12.344999999999999,-0.005966380486913226,0.0687773237536372
-12.342500000000001,-0.005632553095571453,0.07973077409787141
-12.34,-0.005298725704229225,0.07973077409788137
-12.337499999999999,-0.005298725704229073,0.07973077409788137
-12.335,-0.0046310709215455275,0.08703307432737084
-12.3325,-0.00463107092154492,0.08338192421262942
-12.329999999999998,-0.004297243530202844,0.08338192421263109
-12.3275,-0.004297243530202844,0.08703307432737582
-12.325,-0.004297243530202844,0.07973077409788137
-12.322500000000002,-0.003963416138861071,0.0724284738683919
-12.32,-0.0039634161388607675,0.07607962398313164
-12.317499999999999,-0.0039634161388607675,0.07242847386838525
-12.315000000000001,-0.0039634161388607675,0.07242847386838525
-12.3125,-0.0039634161388607675,0.06512617363889245
-12.309999999999999,-0.004297243530202844,0.05782387340939302
-12.307500000000001,-0.004297243530202844,0.06512617363888248
-12.305,-0.003963416138860919,0.06877732375363553
-12.302499999999998,-0.004297243530202844,0.07242847386838525
-12.3,-0.004297243530202844,0.06877732375364051
-12.2975,-0.00463107092154492,0.06512617363888913
-12.294999999999998,-0.004964898312886997,0.06512617363889411
-12.2925,-0.004964898312886997,0.07607962398312833
-12.29,-0.005298725704229073,0.0687773237536372
-12.287500000000001,-0.005632553095570846,0.0687773237536372
-12.285,-0.005632553095571149,0.0614750235241444
-12.282499999999999,-0.005966380486913226,0.06512617363888913
-12.280000000000001,-0.005966380486913226,0.0724284738683786
-12.2775,-0.005966380486913226,0.07973077409787806
-12.274999999999999,-0.006300207878255302,0.0687773237536372
-12.2725,-0.006300207878255302,0.061475023524147715
-12.27,-0.005966380486913226,0.07242847386838525
-12.267499999999998,-0.005966380486913226,0.07607962398313
-12.265,-0.005966380486913226,0.06877732375364051
-12.2625,-0.005966380486913226,0.061475023524141074
-12.260000000000002,-0.005632553095571453,0.07607962398312003
-12.2575,-0.005298725704229225,0.08338192421262611
-12.254999999999999,-0.005298725704229073,0.07973077409788137
-12.252500000000001,-0.005298725704229073,0.0724284738683919
-12.25,-0.005298725704229073,0.07242847386838525
-12.247499999999999,-0.004964898312886997,0.08338192421262942
-12.245000000000001,-0.004964898312886997,0.0906842244421189
-12.2425,-0.004964898312886997,0.08703307432737915
-12.239999999999998,-0.004964898312886997,0.07242847386838525
-12.2375,-0.004964898312886997,0.07607962398313
-12.235,-0.004964898312886997,0.08338192421262942
-12.232499999999998,-0.004964898312886997,0.0870330743273725
-12.23,-0.004964898312886997,0.07607962398313829
-12.2275,-0.005298725704229073,0.0687773237536372
-12.225000000000001,-0.005632553095570846,0.0687773237536372
-12.2225,-0.005632553095571149,0.07973077409787639
-12.219999999999999,-0.005632553095571149,0.07242847386838525
-12.217500000000001,-0.005966380486912923,0.06512617363889578
-12.215,-0.00630020787825515,0.06147502352414273
-12.212499999999999,-0.005966380486913226,0.07973077409788137
-12.21,-0.006300207878254999,0.10528882490109454
-12.2075,-0.007301690052281531,0.03591697272090466
-12.204999999999998,-0.0073016900522812275,0.07973077409787971
-12.2025,-0.006634035269597683,0.07607962398313498
-12.2,-0.006967862660939455,0.09798652467162167
-12.197500000000002,-0.0073016900522812275,0.07242847386840849
-12.195,-0.007301690052281531,0.09433537455686364
-12.192499999999999,-0.007635517443623608,0.07973077409788137
-12.190000000000001,-0.00796934483496538,0.06877732375364716
-12.1875,-0.007301690052281835,0.09068422444211559
-12.184999999999999,-0.007301690052281531,0.07607962398313331
-12.182500000000001,-0.007635517443623304,0.07242847386838856
-12.18,-0.007635517443623608,0.06512617363889245
-12.177499999999998,-0.007301690052281531,0.07973077409788137
-12.175,-0.007301690052281531,0.07973077409788137
-12.1725,-0.007301690052281531,0.07242847386838525
-12.169999999999998,-0.006967862660939455,0.07242847386838525
-12.1675,-0.006967862660939455,0.07242847386838525
-12.165,-0.006967862660939455,0.07242847386838525
-12.162500000000001,-0.006967862660939455,0.06877732375364051
-12.16,-0.006967862660939455,0.0687773237536372
-12.157499999999999,-0.006634035269597379,0.0687773237536372
-12.155000000000001,-0.006634035269597379,0.07242847386838193
-12.1525,-0.006634035269597379,0.07607962398313164
-12.149999999999999,-0.006634035269597379,0.07242847386838525
-12.1475,-0.006634035269597379,0.06877732375364051
-12.145,-0.006967862660939455,0.07242847386838525
-12.142499999999998,-0.006967862660939455,0.07607962398313331
-12.14,-0.006967862660939455,0.07607962398313331
-12.1375,-0.007301690052281531,0.0687773237536372
-12.135000000000002,-0.007301690052281531,0.07242847386838193
-12.1325,-0.007301690052281531,0.06512617363889245
-12.129999999999999,-0.007301690052281531,0.07242847386838525
-12.127500000000001,-0.007301690052281531,0.07242847386838525
-12.125,-0.007301690052281531,0.07973077409787806
-12.122499999999999,-0.007635517443623608,0.0687773237536372
-12.120000000000001,-0.007635517443623608,0.0687773237536372
-12.1175,-0.007301690052281683,0.0687773237536372
-12.114999999999998,-0.006967862660939455,0.07607962398313331
-12.1125,-0.006967862660939455,0.07242847386838856
-12.11,-0.006967862660939455,0.0687773237536372
-12.107499999999998,-0.006634035269597227,0.06877732375364218
-12.105,-0.006300207878255454,0.07973077409787639
-12.1025,-0.005966380486913226,0.08338192421262942
-12.100000000000001,-0.005966380486913226,0.08338192421262942
-12.0975,-0.005966380486913226,0.07607962398313663
-12.094999999999999,-0.005632553095571149,0.07973077409788137
-12.092500000000001,-0.005632553095571149,0.08703307432737084
-12.09,-0.005298725704229225,0.08703307432737749
-12.087499999999999,-0.005298725704229073,0.07973077409788137
-12.085,-0.005298725704229073,0.07607962398313663
-12.0825,-0.005298725704229073,0.07973077409788137
-12.079999999999998,-0.0052987257042289215,0.06147502352415602
-12.0775,-0.004964898312887149,0.09433537455685866
-12.075,-0.005298725704229073,0.0505215731798969
-12.072500000000002,-0.005632553095570846,0.054172723294641636
-12.07,-0.005298725704229225,0.05417272329464496
-12.067499999999999,-0.005298725704229073,0.0687773237536372
-12.065000000000001,-0.005966380486912619,0.03956812283567929
-12.0625,-0.005966380486913226,0.043219272950399124
-12.059999999999999,-0.005966380486913226,0.05417272329464496
-12.057500000000001,-0.006300207878254999,0.057823873409389694
-12.055,-0.006300207878255302,0.05782387340939302
-12.052499999999998,-0.006634035269597379,0.05782387340939302
-12.05,-0.0069678626609391515,0.050521573179903544
-12.0475,-0.006967862660939455,0.05782387340939302
-12.044999999999998,-0.007301690052281531,0.0687773237536372
-12.0425,-0.007301690052281531,0.0687773237536372
-12.04,-0.007635517443623608,0.05417272329464496
-12.037500000000001,-0.00796934483496538,0.05417272329464496
-12.035,-0.00763551744362376,0.06877732375363055
-12.032499999999999,-0.007635517443623608,0.07973077409788137
-12.030000000000001,-0.00796934483496538,0.06877732375364716
-12.0275,-0.007969344834965683,0.0651261736388908
-12.024999999999999,-0.007969344834965683,0.07242847386838525
-12.0225,-0.0076355174436239116,0.07607962398313
-12.02,-0.007635517443623608,0.07973077409788137
-12.017499999999998,-0.007301690052281531,0.07607962398313164
-12.015,-0.007301690052281531,0.07242847386838691
-12.0125,-0.007301690052281531,0.07973077409788137
-12.010000000000002,-0.006967862660939759,0.09068422444211559
-12.0075,-0.006967862660939455,0.08703307432737915
-12.004999999999999,-0.006967862660939455,0.07607962398313331
-12.002500000000001,-0.006634035269597683,0.07973077409787806
-12,-0.006300207878255454,0.08703307432737417
-11.997499999999999,-0.006634035269597379,0.08338192421262942
-11.995000000000001,-0.006634035269597379,0.06877732375365048
-11.9925,-0.006634035269597379,0.0687773237536372
-11.989999999999998,-0.006634035269597379,0.06512617363888913
-11.9875,-0.006634035269597379,0.07607962398312335
-11.985,-0.006634035269597379,0.07607962398313331
-11.982499999999998,-0.006634035269597531,0.0687773237536372
-11.98,-0.006967862660939303,0.0687773237536372
-11.9775,-0.006967862660939455,0.07242847386838525
-11.975000000000001,-0.0073016900522812275,0.07242847386838525
-11.9725,-0.006967862660939607,0.09068422444211725
-11.969999999999999,-0.007635517443623608,0.06512617363888913
-11.967500000000001,-0.00796934483496538,0.050521573179910184
-11.965,-0.00763551744362376,0.08703307432736088
-11.962499999999999,-0.007301690052281531,0.08703307432737749
-11.96,-0.007969344834965076,0.08338192421263274
-11.9575,-0.007635517443623608,0.08703307432737749
-11.954999999999998,-0.007301690052281683,0.09068422444212057
-11.9525,-0.007635517443623456,0.07973077409788636
-11.95,-0.007635517443623608,0.08338192421262942
-11.947500000000002,-0.007301690052281835,0.0906842244421189
-11.945,-0.007301690052281531,0.07973077409788636
-11.942499999999999,-0.007301690052281531,0.08338192421262942
-11.940000000000001,-0.006967862660939759,0.07607962398313996
-11.9375,-0.006634035269597531,0.0870330743273725
-11.934999999999999,-0.006634035269597379,0.07973077409788137
-11.932500000000001,-0.006300207878255606,0.08338192421262611
-11.93,-0.005966380486913378,0.08338192421262942
-11.927499999999998,-0.005632553095571149,0.08338192421262942
-11.925,-0.005632553095571149,0.07973077409788469
-11.9225,-0.005632553095571149,0.0687773237536372
-11.919999999999998,-0.0052987257042289215,0.07242847386838691
-11.9175,-0.004964898312887149,0.07607962398313164
-11.915,-0.004964898312886997,0.07973077409788137
-11.912500000000001,-0.004964898312886997,0.07607962398313663
-11.91,-0.004964898312886997,0.07242847386838691
-11.907499999999999,-0.005298725704229073,0.05782387340939302
-11.905000000000001,-0.004964898312887301,0.07242847386837196
-11.9025,-0.004964898312886997,0.07242847386838525
-11.899999999999999,-0.004964898312886997,0.07242847386838525
-11.8975,-0.00529872570422877,0.0578238734094063
-11.895,-0.005298725704229073,0.061475023524141074
-11.892499999999998,-0.005298725704229073,0.0687773237536372
-11.89,-0.005298725704229073,0.0687773237536372
-11.8875,-0.005298725704229073,0.06512617363888913
-11.885000000000002,-0.005298725704229073,0.0614750235241444
-11.8825,-0.005298725704229073,0.06512617363888747
-11.879999999999999,-0.005298725704229073,0.07242847386838525
-11.877500000000001,-0.005298725704229073,0.07242847386838525
-11.875,-0.005298725704229073,0.06147502352414606
-11.872499999999999,-0.005298725704229073,0.061475023524141074
-11.870000000000001,-0.004964898312887301,0.06877732375363055
-11.8675,-0.004631070921545072,0.07607962398313
-11.864999999999998,-0.00463107092154492,0.07242847386838525
-11.8625,-0.00463107092154492,0.06512617363889578
-11.86,-0.00463107092154492,0.06512617363888913
-11.857499999999998,-0.004297243530202844,0.07242847386838525
-11.855,-0.004297243530202844,0.07242847386838525
-11.8525,-0.004297243530202844,0.061475023524141074
-11.850000000000001,-0.004631070921544617,0.03956812283567265
-11.8475,-0.003963416138861071,0.0724284738683703
-11.844999999999999,-0.0039634161388607675,0.07973077409788137
-11.842500000000001,-0.0039634161388607675,0.06147502352415768
-11.84,-0.004297243530202693,0.04321927295040909
-11.837499999999999,-0.004297243530202844,0.0505215731798969
-11.835,-0.004297243530202844,0.04687042306515216
-11.8325,-0.004297243530202844,0.05782387340939302
-11.829999999999998,-0.004297243530202844,0.05417272329464496
-11.8275,-0.004297243530202844,0.05417272329464496
-11.825,-0.004297243530202844,0.05782387340939302
-11.822500000000002,-0.004297243530202844,0.06877732375362723
-11.82,-0.004631070921544769,0.0687773237536372
-11.817499999999999,-0.00463107092154492,0.06512617363888913
-11.815000000000001,-0.004964898312886694,0.05782387340939966
-11.8125,-0.004964898312886997,0.07607962398312501
-11.809999999999999,-0.005298725704229073,0.07607962398313331
-11.807500000000001,-0.005298725704229073,0.07242847386838856
-11.805,-0.0056325530955709975,0.06512617363889245
-11.802499999999998,-0.005298725704229073,0.07242847386838525
-11.8,-0.005298725704229073,0.07973077409787473
-11.7975,-0.005632553095571149,0.08338192421262942
-11.794999999999998,-0.005632553095571149,0.07607962398313
-11.7925,-0.005632553095571149,0.06877732375364051
-11.79,-0.005632553095571149,0.07607962398313331
-11.787500000000001,-0.005298725704229377,0.08338192421262278
-11.785,-0.005298725704229073,0.07607962398313663
-11.782499999999999,-0.005298725704229073,0.0687773237536372
-11.780000000000001,-0.005298725704229073,0.0687773237536372
-11.7775,-0.005298725704229073,0.07973077409787639
-11.774999999999999,-0.005298725704229073,0.07607962398313331
-11.7725,-0.005298725704229073,0.07242847386838856
-11.77,-0.004964898312886997,0.0687773237536372
-11.767499999999998,-0.004964898312886997,0.06877732375363553
-11.765,-0.004964898312886997,0.0651261736388908
-11.7625,-0.005298725704229073,0.0687773237536372
-11.760000000000002,-0.005298725704229073,0.0687773237536372
-11.7575,-0.005298725704229073,0.0651261736388908
-11.754999999999999,-0.005298725704229073,0.0687773237536372
-11.752500000000001,-0.005298725704229073,0.07242847386838193
-11.75,-0.005298725704229073,0.07242847386838525
-11.747499999999999,-0.004964898312886997,0.08338192421262942
-11.745000000000001,-0.00529872570422877,0.09433537455686364
-11.7425,-0.005966380486912923,0.03591697272093123
-11.739999999999998,-0.005632553095571149,0.09798652467162167
-11.7375,-0.004964898312887604,0.08703307432738745
-11.735,-0.005298725704229073,0.09798652467162167
-11.732499999999998,-0.0056325530955709975,0.07973077409789134
-11.73,-0.005298725704229225,0.10163767478635977
-11.7275,-0.005298725704229073,0.0943353745568736
-11.725000000000001,-0.005632553095570846,0.08338192421263939
-11.7225,-0.005298725704229225,0.10163767478636143
-11.719999999999999,-0.005298725704229073,0.07973077409788137
-11.717500000000001,-0.005298725704229073,0.08338192421262611
-11.715,-0.004964898312887149,0.08703307432737582
